Date,Price
2021-01-07 06:30:00,0.7799
2021-01-07 06:15:00,0.7796
2021-01-07 06:00:00,0.7795
2021-01-07 05:45:00,0.7795
2021-01-07 05:30:00,0.7796
2021-01-07 05:15:00,0.7795
2021-01-07 05:00:00,0.7797
2021-01-07 04:45:00,0.7792
2021-01-07 04:30:00,0.7793
2021-01-07 04:15:00,0.7801
2021-01-07 04:00:00,0.7804
2021-01-07 03:45:00,0.7799
2021-01-07 03:30:00,0.7797
2021-01-07 03:15:00,0.7798
2021-01-07 03:00:00,0.7792
2021-01-07 02:45:00,0.7803
2021-01-07 02:30:00,0.7808
2021-01-07 02:15:00,0.7816
2021-01-07 02:00:00,0.7811
2021-01-07 01:45:00,0.7813
2021-01-07 01:30:00,0.7808
2021-01-07 01:15:00,0.7803
2021-01-07 01:00:00,0.7801
2021-01-07 00:45:00,0.78
2021-01-07 00:30:00,0.7799
2021-01-07 00:15:00,0.7799
2021-01-07 00:00:00,0.7808
2021-01-06 23:45:00,0.78
2021-01-06 23:30:00,0.7802
2021-01-06 23:15:00,0.7799
2021-01-06 23:00:00,0.7796
2021-01-06 22:45:00,0.7798
2021-01-06 22:30:00,0.7796
2021-01-06 22:15:00,0.7788
2021-01-06 22:00:00,0.779
2021-01-06 21:45:00,0.7787
2021-01-06 21:30:00,0.7796
2021-01-06 21:15:00,0.7801
2021-01-06 21:00:00,0.7799
2021-01-06 20:45:00,0.7796
2021-01-06 20:30:00,0.78
2021-01-06 20:15:00,0.7797
2021-01-06 20:00:00,0.7794
2021-01-06 19:45:00,0.7797
2021-01-06 19:30:00,0.779
2021-01-06 19:15:00,0.7786
2021-01-06 19:00:00,0.7777
2021-01-06 18:45:00,0.7776
2021-01-06 18:30:00,0.7767
2021-01-06 18:15:00,0.777
2021-01-06 18:00:00,0.7776
2021-01-06 17:45:00,0.7779
2021-01-06 17:30:00,0.7783
2021-01-06 17:15:00,0.7781
2021-01-06 17:00:00,0.7776
2021-01-06 16:45:00,0.777
2021-01-06 16:30:00,0.7772
2021-01-06 16:15:00,0.7778
2021-01-06 16:00:00,0.7794
2021-01-06 15:45:00,0.7796
2021-01-06 15:30:00,0.7796
2021-01-06 15:15:00,0.7792
2021-01-06 15:00:00,0.7796
2021-01-06 14:45:00,0.7808
2021-01-06 14:30:00,0.7812
2021-01-06 14:15:00,0.7805
2021-01-06 14:00:00,0.781
2021-01-06 13:45:00,0.7815
2021-01-06 13:30:00,0.7813
2021-01-06 13:15:00,0.7813
2021-01-06 13:00:00,0.7817
2021-01-06 12:45:00,0.7807
2021-01-06 12:30:00,0.7808
2021-01-06 12:15:00,0.7808
2021-01-06 12:00:00,0.7799
2021-01-06 11:45:00,0.78
2021-01-06 11:30:00,0.7799
2021-01-06 11:15:00,0.7789
2021-01-06 11:00:00,0.7792
2021-01-06 10:45:00,0.7786
2021-01-06 10:30:00,0.7795
2021-01-06 10:15:00,0.7798
2021-01-06 10:00:00,0.7797
2021-01-06 09:45:00,0.7793
2021-01-06 09:30:00,0.7795
2021-01-06 09:15:00,0.7787
2021-01-06 09:00:00,0.7783
2021-01-06 08:45:00,0.778
2021-01-06 08:30:00,0.7778
2021-01-06 08:15:00,0.7772
2021-01-06 08:00:00,0.7773
2021-01-06 07:45:00,0.7778
2021-01-06 07:30:00,0.7772
2021-01-06 07:15:00,0.7764
2021-01-06 07:00:00,0.7765
2021-01-06 06:45:00,0.7771
2021-01-06 06:30:00,0.7752
2021-01-06 06:15:00,0.7749
2021-01-06 06:00:00,0.775
2021-01-06 05:45:00,0.7749
2021-01-06 05:30:00,0.7744
2021-01-06 05:15:00,0.7734
2021-01-06 05:00:00,0.7747
2021-01-06 04:45:00,0.7747
