date,open,high,low,close
2020-12-29 01:00:00.000,1.284260,1.284320,1.284230,1.284230
2020-12-29 01:01:00.000,1.284230,1.284350,1.284220,1.284230
2020-12-29 01:02:00.000,1.284230,1.284240,1.284080,1.284200
2020-12-29 01:03:00.000,1.284180,1.284200,1.284090,1.284200
2020-12-29 01:04:00.000,1.284200,1.284350,1.284190,1.284350
2020-12-29 01:05:00.000,1.284330,1.284340,1.284210,1.284220
2020-12-29 01:06:00.000,1.284230,1.284300,1.284200,1.284210
2020-12-29 01:07:00.000,1.284190,1.284220,1.284110,1.284110
2020-12-29 01:08:00.000,1.284100,1.284100,1.283890,1.283960
2020-12-29 01:09:00.000,1.283970,1.284150,1.283960,1.284080
2020-12-29 01:10:00.000,1.284080,1.284130,1.284050,1.284100
2020-12-29 01:11:00.000,1.284100,1.284120,1.284050,1.284090
2020-12-29 01:12:00.000,1.284110,1.284140,1.284050,1.284070
2020-12-29 01:13:00.000,1.284060,1.284110,1.283970,1.284110
2020-12-29 01:14:00.000,1.284110,1.284160,1.284080,1.284090
2020-12-29 01:15:00.000,1.284080,1.284080,1.283990,1.284060
2020-12-29 01:16:00.000,1.284080,1.284210,1.284060,1.284070
2020-12-29 01:17:00.000,1.284070,1.284100,1.284000,1.284000
2020-12-29 01:18:00.000,1.284000,1.284010,1.283950,1.284010
2020-12-29 01:19:00.000,1.284030,1.284210,1.284030,1.284210
2020-12-29 01:20:00.000,1.284220,1.284220,1.284150,1.284210
2020-12-29 01:21:00.000,1.284150,1.284190,1.284140,1.284150
2020-12-29 01:22:00.000,1.284140,1.284150,1.284110,1.284140
2020-12-29 01:23:00.000,1.284080,1.284180,1.284030,1.284110
2020-12-29 01:24:00.000,1.284150,1.284220,1.284080,1.284220
2020-12-29 01:25:00.000,1.284220,1.284220,1.284210,1.284210
2020-12-29 01:26:00.000,1.284210,1.284250,1.284200,1.284240
2020-12-29 01:27:00.000,1.284240,1.284250,1.284200,1.284200
2020-12-29 01:28:00.000,1.284120,1.284140,1.284050,1.284090
2020-12-29 01:29:00.000,1.284080,1.284090,1.284050,1.284080
2020-12-29 01:30:00.000,1.284070,1.284090,1.283980,1.283980
2020-12-29 01:31:00.000,1.283960,1.283970,1.283960,1.283970
2020-12-29 01:32:00.000,1.284010,1.284010,1.283900,1.283900
2020-12-29 01:33:00.000,1.283890,1.283930,1.283820,1.283850
