date,open,high,low,close
2020-12-29 01:00:00.000,0.907460,0.907580,0.907430,0.907570
2020-12-29 01:01:00.000,0.907580,0.907810,0.907570,0.907810
2020-12-29 01:02:00.000,0.907780,0.908220,0.907750,0.907940
2020-12-29 01:03:00.000,0.907950,0.908280,0.907870,0.908210
2020-12-29 01:04:00.000,0.908110,0.908160,0.907910,0.908050
2020-12-29 01:05:00.000,0.908040,0.908040,0.907940,0.907980
2020-12-29 01:06:00.000,0.907980,0.908070,0.907960,0.907990
2020-12-29 01:07:00.000,0.907960,0.908070,0.907930,0.907940
2020-12-29 01:08:00.000,0.907930,0.908130,0.907930,0.908040
2020-12-29 01:09:00.000,0.908050,0.908050,0.907990,0.907990
2020-12-29 01:10:00.000,0.908000,0.908190,0.907990,0.908170
2020-12-29 01:11:00.000,0.908160,0.908170,0.908010,0.908160
2020-12-29 01:12:00.000,0.908170,0.908190,0.908000,0.908070
2020-12-29 01:13:00.000,0.908070,0.908120,0.908020,0.908080
2020-12-29 01:14:00.000,0.908090,0.908090,0.908000,0.908060
2020-12-29 01:15:00.000,0.908050,0.908100,0.908050,0.908100
2020-12-29 01:16:00.000,0.908120,0.908220,0.908050,0.908160
2020-12-29 01:17:00.000,0.908160,0.908260,0.908150,0.908240
2020-12-29 01:18:00.000,0.908250,0.908280,0.908190,0.908240
2020-12-29 01:19:00.000,0.908240,0.908240,0.908080,0.908080
2020-12-29 01:20:00.000,0.908050,0.908170,0.908050,0.908150
2020-12-29 01:21:00.000,0.908160,0.908160,0.908040,0.908040
2020-12-29 01:22:00.000,0.908040,0.908040,0.907850,0.907890
2020-12-29 01:23:00.000,0.907900,0.907920,0.907720,0.907800
2020-12-29 01:24:00.000,0.907790,0.907850,0.907790,0.907790
2020-12-29 01:25:00.000,0.907790,0.907850,0.907770,0.907850
2020-12-29 01:26:00.000,0.907820,0.907920,0.907800,0.907920
2020-12-29 01:27:00.000,0.907900,0.907990,0.907900,0.907950
2020-12-29 01:28:00.000,0.907960,0.907960,0.907830,0.907850
2020-12-29 01:29:00.000,0.907870,0.907870,0.907730,0.907750
2020-12-29 01:30:00.000,0.907760,0.907810,0.907710,0.907790
2020-12-29 01:31:00.000,0.907770,0.907770,0.907670,0.907720
2020-12-29 01:32:00.000,0.907620,0.907700,0.907620,0.907700
2020-12-29 01:33:00.000,0.907690,0.907700,0.907570,0.907680
2020-12-29 01:34:00.000,0.907680,0.907810,0.907680,0.907810
2020-12-29 01:35:00.000,0.907810,0.907810,0.907670,0.907760
2020-12-29 01:36:00.000,0.907610,0.907650,0.907520,0.907620
2020-12-29 01:37:00.000,0.907620,0.907730,0.907620,0.907730
2020-12-29 01:38:00.000,0.907720,0.907770,0.907640,0.907730
2020-12-29 01:39:00.000,0.907740,0.907820,0.907700,0.907820
2020-12-29 01:40:00.000,0.907820,0.907840,0.907750,0.907780
2020-12-29 01:41:00.000,0.907790,0.907830,0.907790,0.907830
2020-12-29 01:42:00.000,0.907800,0.907840,0.907790,0.907800
2020-12-29 01:43:00.000,0.907810,0.907830,0.907700,0.907700
2020-12-29 01:44:00.000,0.907690,0.907770,0.907690,0.907760
2020-12-29 01:45:00.000,0.907770,0.907780,0.907670,0.907690
2020-12-29 01:46:00.000,0.907680,0.907680,0.907570,0.907580
2020-12-29 01:47:00.000,0.907590,0.907670,0.907560,0.907590
2020-12-29 01:48:00.000,0.907580,0.907650,0.907580,0.907640
2020-12-29 01:49:00.000,0.907650,0.907660,0.907630,0.907650
2020-12-29 01:50:00.000,0.907660,0.907680,0.907630,0.907630
2020-12-29 01:51:00.000,0.907660,0.907660,0.907550,0.907600
2020-12-29 01:52:00.000,0.907590,0.907650,0.907570,0.907610
2020-12-29 01:53:00.000,0.907620,0.907690,0.907580,0.907580
2020-12-29 01:54:00.000,0.907600,0.907610,0.907320,0.907430
2020-12-29 01:55:00.000,0.907340,0.907600,0.907250,0.907550
2020-12-29 01:56:00.000,0.907550,0.907600,0.907430,0.907600
2020-12-29 01:57:00.000,0.907610,0.907610,0.907610,0.907610
2020-12-29 01:58:00.000,0.907640,0.907660,0.907490,0.907490
2020-12-29 01:59:00.000,0.907510,0.907690,0.907490,0.907670
