date,open,high,low,close
2020-12-29 01:00:00.000,1.196120,1.196180,1.196020,1.196040
2020-12-29 01:01:00.000,1.196050,1.196100,1.195870,1.195870
2020-12-29 01:02:00.000,1.195870,1.196040,1.195370,1.195650
2020-12-29 01:03:00.000,1.195710,1.195810,1.195270,1.195300
2020-12-29 01:04:00.000,1.195300,1.195580,1.195290,1.195570
2020-12-29 01:05:00.000,1.195580,1.195770,1.195580,1.195700
2020-12-29 01:06:00.000,1.195700,1.195710,1.195430,1.195430
2020-12-29 01:07:00.000,1.195430,1.195580,1.195430,1.195560
2020-12-29 01:08:00.000,1.195570,1.195570,1.195260,1.195330
2020-12-29 01:09:00.000,1.195330,1.195420,1.195320,1.195380
2020-12-29 01:10:00.000,1.195400,1.195420,1.195270,1.195310
2020-12-29 01:11:00.000,1.195370,1.195440,1.195270,1.195300
2020-12-29 01:12:00.000,1.195290,1.195460,1.195270,1.195390
2020-12-29 01:13:00.000,1.195450,1.195500,1.195190,1.195280
2020-12-29 01:14:00.000,1.195260,1.195460,1.195260,1.195410
2020-12-29 01:15:00.000,1.195460,1.195550,1.195450,1.195490
2020-12-29 01:16:00.000,1.195460,1.195660,1.195380,1.195490
2020-12-29 01:17:00.000,1.195490,1.195610,1.195490,1.195530
2020-12-29 01:18:00.000,1.195510,1.195610,1.195460,1.195590
2020-12-29 01:19:00.000,1.195610,1.195770,1.195580,1.195770
2020-12-29 01:20:00.000,1.195740,1.195770,1.195600,1.195600
2020-12-29 01:21:00.000,1.195610,1.195800,1.195610,1.195780
2020-12-29 01:22:00.000,1.195790,1.196000,1.195790,1.195950
2020-12-29 01:23:00.000,1.195980,1.196230,1.195970,1.196090
2020-12-29 01:24:00.000,1.196090,1.196120,1.196040,1.196090
2020-12-29 01:25:00.000,1.196090,1.196110,1.195990,1.196050
2020-12-29 01:26:00.000,1.196050,1.196050,1.195910,1.195940
2020-12-29 01:27:00.000,1.195920,1.195920,1.195850,1.195920
2020-12-29 01:28:00.000,1.195870,1.196040,1.195870,1.196010
2020-12-29 01:29:00.000,1.196020,1.196180,1.196010,1.196130
2020-12-29 01:30:00.000,1.196120,1.196250,1.196090,1.196110
2020-12-29 01:31:00.000,1.196160,1.196330,1.196140,1.196270
2020-12-29 01:32:00.000,1.196320,1.196350,1.196220,1.196270
2020-12-29 01:33:00.000,1.196290,1.196460,1.196220,1.196240
2020-12-29 01:34:00.000,1.196230,1.196280,1.196130,1.196140
2020-12-29 01:35:00.000,1.196130,1.196340,1.196130,1.196190
2020-12-29 01:36:00.000,1.196410,1.196490,1.196320,1.196350
2020-12-29 01:37:00.000,1.196330,1.196330,1.196180,1.196220
2020-12-29 01:38:00.000,1.196200,1.196320,1.196110,1.196130
2020-12-29 01:39:00.000,1.196150,1.196220,1.196040,1.196040
2020-12-29 01:40:00.000,1.196020,1.196120,1.195990,1.196100
2020-12-29 01:41:00.000,1.196090,1.196100,1.196060,1.196080
2020-12-29 01:42:00.000,1.196050,1.196070,1.195980,1.196070
2020-12-29 01:43:00.000,1.196020,1.196200,1.196020,1.196200
2020-12-29 01:44:00.000,1.196210,1.196270,1.196140,1.196160
2020-12-29 01:45:00.000,1.196140,1.196310,1.196100,1.196280
2020-12-29 01:46:00.000,1.196300,1.196370,1.196300,1.196330
2020-12-29 01:47:00.000,1.196340,1.196380,1.196230,1.196320
2020-12-29 01:48:00.000,1.196320,1.196390,1.196310,1.196320
2020-12-29 01:49:00.000,1.196300,1.196320,1.196290,1.196320
2020-12-29 01:50:00.000,1.196310,1.196510,1.196260,1.196500
2020-12-29 01:51:00.000,1.196490,1.196620,1.196430,1.196570
2020-12-29 01:52:00.000,1.196570,1.196570,1.196440,1.196510
2020-12-29 01:53:00.000,1.196500,1.196550,1.196430,1.196510
2020-12-29 01:54:00.000,1.196490,1.196690,1.196360,1.196590
2020-12-29 01:55:00.000,1.196820,1.196820,1.196250,1.196370
2020-12-29 01:56:00.000,1.196370,1.196520,1.196260,1.196260
2020-12-29 01:57:00.000,1.196260,1.196260,1.196250,1.196250
2020-12-29 01:58:00.000,1.196230,1.196520,1.196170,1.196500
2020-12-29 01:59:00.000,1.196480,1.196480,1.196180,1.196190
2020-12-29 02:00:00.000,1.196140,1.196140,1.195990,1.196140
2020-12-29 02:01:00.000,1.196110,1.196170,1.195970,1.196160
2020-12-29 02:02:00.000,1.196170,1.196210,1.196070,1.196120
2020-12-29 02:03:00.000,1.196160,1.196160,1.196100,1.196140
2020-12-29 02:04:00.000,1.196140,1.196230,1.196140,1.196230
2020-12-29 02:05:00.000,1.196240,1.196250,1.196170,1.196190
2020-12-29 02:06:00.000,1.196190,1.196240,1.196100,1.196240
2020-12-29 02:07:00.000,1.196230,1.196360,1.196210,1.196320
2020-12-29 02:08:00.000,1.196320,1.196390,1.196290,1.196390
2020-12-29 02:09:00.000,1.196390,1.196480,1.196330,1.196420
2020-12-29 02:10:00.000,1.196450,1.196590,1.196360,1.196590
2020-12-29 02:11:00.000,1.196590,1.196590,1.196410,1.196520
2020-12-29 02:12:00.000,1.196480,1.196580,1.196460,1.196580
2020-12-29 02:13:00.000,1.196570,1.196620,1.196540,1.196540
2020-12-29 02:14:00.000,1.196510,1.196560,1.196510,1.196550
2020-12-29 02:15:00.000,1.196540,1.196750,1.196540,1.196750
2020-12-29 02:16:00.000,1.196740,1.197150,1.196710,1.197140
2020-12-29 02:17:00.000,1.197140,1.197180,1.197050,1.197130
2020-12-29 02:18:00.000,1.197150,1.197190,1.197060,1.197060
2020-12-29 02:19:00.000,1.197070,1.197070,1.196990,1.197000
2020-12-29 02:20:00.000,1.196990,1.197000,1.196860,1.196930
2020-12-29 02:21:00.000,1.196940,1.196950,1.196810,1.196900
2020-12-29 02:22:00.000,1.196900,1.196980,1.196900,1.196940
2020-12-29 02:23:00.000,1.196940,1.197190,1.196940,1.197170
2020-12-29 02:24:00.000,1.197170,1.197220,1.197160,1.197220
2020-12-29 02:25:00.000,1.197240,1.197410,1.197180,1.197210
2020-12-29 02:26:00.000,1.197200,1.197220,1.197180,1.197180
2020-12-29 02:27:00.000,1.197200,1.197250,1.197140,1.197240
2020-12-29 02:28:00.000,1.197250,1.197300,1.197230,1.197290
2020-12-29 02:29:00.000,1.197290,1.197420,1.197290,1.197410
2020-12-29 02:30:00.000,1.197370,1.197400,1.197350,1.197360
2020-12-29 02:31:00.000,1.197360,1.197470,1.197330,1.197450
2020-12-29 02:32:00.000,1.197490,1.197630,1.197380,1.197410
2020-12-29 02:33:00.000,1.197370,1.197370,1.197280,1.197280
2020-12-29 02:34:00.000,1.197270,1.197290,1.197140,1.197150
2020-12-29 02:35:00.000,1.197370,1.197380,1.197320,1.197320
2020-12-29 02:36:00.000,1.197320,1.197640,1.197320,1.197580
2020-12-29 02:37:00.000,1.197570,1.197580,1.197270,1.197290
2020-12-29 02:38:00.000,1.197250,1.197450,1.197160,1.197160
2020-12-29 02:39:00.000,1.197160,1.197170,1.196920,1.196980
2020-12-29 02:40:00.000,1.197040,1.197080,1.196980,1.197080
2020-12-29 02:41:00.000,1.197060,1.197090,1.196970,1.196970
2020-12-29 02:42:00.000,1.196990,1.197640,1.196990,1.197640
2020-12-29 02:43:00.000,1.197560,1.197560,1.197400,1.197400
2020-12-29 02:44:00.000,1.197410,1.197550,1.197410,1.197410
2020-12-29 02:45:00.000,1.197440,1.197440,1.197190,1.197270
2020-12-29 02:46:00.000,1.197270,1.197300,1.197270,1.197280
2020-12-29 02:47:00.000,1.197250,1.197270,1.197120,1.197200
2020-12-29 02:48:00.000,1.197250,1.197720,1.197240,1.197310
2020-12-29 02:49:00.000,1.197280,1.197350,1.197260,1.197260
2020-12-29 02:50:00.000,1.197260,1.197490,1.197200,1.197380
2020-12-29 02:51:00.000,1.197380,1.197440,1.197190,1.197220
2020-12-29 02:52:00.000,1.197200,1.197220,1.197100,1.197170
