Date,Price
2021-01-07 07:30:00,0.779
2021-01-07 07:25:00,0.7789
2021-01-07 07:20:00,0.7789
2021-01-07 07:15:00,0.7795
2021-01-07 07:10:00,0.7792
2021-01-07 07:05:00,0.7794
2021-01-07 07:00:00,0.7795
2021-01-07 06:55:00,0.7798
2021-01-07 06:50:00,0.7798
2021-01-07 06:45:00,0.7799
2021-01-07 06:40:00,0.78
2021-01-07 06:35:00,0.7799
2021-01-07 06:30:00,0.78
2021-01-07 06:25:00,0.7797
2021-01-07 06:20:00,0.7799
2021-01-07 06:15:00,0.7795
2021-01-07 06:10:00,0.7796
2021-01-07 06:05:00,0.7796
2021-01-07 06:00:00,0.7795
2021-01-07 05:55:00,0.7797
2021-01-07 05:50:00,0.7795
2021-01-07 05:45:00,0.7794
2021-01-07 05:40:00,0.7796
2021-01-07 05:35:00,0.7795
2021-01-07 05:30:00,0.7792
2021-01-07 05:25:00,0.7795
2021-01-07 05:20:00,0.7796
2021-01-07 05:15:00,0.7795
2021-01-07 05:10:00,0.7795
2021-01-07 05:05:00,0.7795
2021-01-07 05:00:00,0.7793
2021-01-07 04:55:00,0.7794
2021-01-07 04:50:00,0.7797
2021-01-07 04:45:00,0.7794
2021-01-07 04:40:00,0.7793
2021-01-07 04:35:00,0.7792
2021-01-07 04:30:00,0.779
2021-01-07 04:25:00,0.7793
2021-01-07 04:20:00,0.7793
2021-01-07 04:15:00,0.7794
2021-01-07 04:10:00,0.7795
2021-01-07 04:05:00,0.7801
2021-01-07 04:00:00,0.7802
2021-01-07 03:55:00,0.7802
2021-01-07 03:50:00,0.7804
2021-01-07 03:45:00,0.78
2021-01-07 03:40:00,0.7797
2021-01-07 03:35:00,0.7799
2021-01-07 03:30:00,0.7797
2021-01-07 03:25:00,0.7795
2021-01-07 03:20:00,0.7797
2021-01-07 03:15:00,0.7797
2021-01-07 03:10:00,0.7797
2021-01-07 03:05:00,0.7798
2021-01-07 03:00:00,0.7794
2021-01-07 02:55:00,0.7794
2021-01-07 02:50:00,0.7792
2021-01-07 02:45:00,0.7795
2021-01-07 02:40:00,0.7801
2021-01-07 02:35:00,0.7803
2021-01-07 02:30:00,0.7805
2021-01-07 02:25:00,0.7808
2021-01-07 02:20:00,0.7808
2021-01-07 02:15:00,0.7811
2021-01-07 02:10:00,0.7811
2021-01-07 02:05:00,0.7816
2021-01-07 02:00:00,0.7815
2021-01-07 01:55:00,0.7817
2021-01-07 01:50:00,0.7811
2021-01-07 01:45:00,0.781
2021-01-07 01:40:00,0.7813
2021-01-07 01:35:00,0.7813
2021-01-07 01:30:00,0.7814
2021-01-07 01:25:00,0.7814
2021-01-07 01:20:00,0.7808
2021-01-07 01:15:00,0.7808
2021-01-07 01:10:00,0.7806
2021-01-07 01:05:00,0.7803
2021-01-07 01:00:00,0.78
2021-01-07 00:55:00,0.78
2021-01-07 00:50:00,0.7801
2021-01-07 00:45:00,0.7801
2021-01-07 00:40:00,0.7799
2021-01-07 00:35:00,0.78
2021-01-07 00:30:00,0.78
2021-01-07 00:25:00,0.78
2021-01-07 00:20:00,0.7799
2021-01-07 00:15:00,0.7803
2021-01-07 00:10:00,0.7804
2021-01-07 00:05:00,0.7799
2021-01-07 00:00:00,0.7805
2021-01-06 23:55:00,0.7809
2021-01-06 23:50:00,0.7808
2021-01-06 23:45:00,0.7804
2021-01-06 23:40:00,0.7803
2021-01-06 23:35:00,0.78
2021-01-06 23:30:00,0.78
2021-01-06 23:25:00,0.7801
2021-01-06 23:20:00,0.7802
2021-01-06 23:15:00,0.7802
2021-01-06 23:10:00,0.7801
2021-01-06 23:05:00,0.7799
2021-01-06 23:00:00,0.7799
2021-01-06 22:55:00,0.7799
2021-01-06 22:50:00,0.7796
2021-01-06 22:45:00,0.7793
2021-01-06 22:40:00,0.7795
2021-01-06 22:35:00,0.7798
2021-01-06 22:30:00,0.7789
2021-01-06 22:25:00,0.7799
2021-01-06 22:20:00,0.7796
2021-01-06 22:15:00,0.7795
2021-01-06 22:10:00,0.7788
2021-01-06 22:05:00,0.7788
2021-01-06 22:00:00,0.7787
2021-01-06 21:55:00,0.7782
2021-01-06 21:50:00,0.779
