Date,USD,EUR,JPY,GBP,CHF,CAD,NZD,AUD,SEK
2020-12-08,26.73864737840229,53.38557300709733,34.5951768615427,36.73113001436986,57.02426300737835,50.37373885047614,51.78678154909045,48.60462991387121,59.071946822706074
2020-12-07,27.02465526710637,56.68265403989267,31.23383959825776,37.437953681354394,52.66946310891758,50.17735224914267,51.576406983878336,47.48924013369571,66.63473896114976
2020-12-04,27.226449910770242,60.80717207626053,32.015324265668795,52.637671814332734,52.93862870262285,44.75046437275435,54.09576909014575,49.13001254262736,60.634033449367514
2020-12-03,28.745102929299918,64.9112775443586,33.06671319876537,53.977736309916615,54.29922270517626,40.76591563288249,61.471031260889255,51.9087511124728,55.194031406718246
2020-12-02,32.62338353302661,61.437699232341934,33.90874221604206,47.57401519514796,53.22332517710536,44.383030768487224,61.896161152341264,47.501915339499845,54.79853264559799
2020-12-01,39.961622285030245,51.428371859425965,37.41330654428466,50.760817799073415,40.658468905930825,53.4721288412107,72.98099034417024,55.7146558253828,56.23969350640255
2020-11-30,38.04820847140371,50.96859405139446,36.84344836462246,49.672098358403126,37.04202386983597,54.2169071861248,72.44118904854292,58.929746228681516,62.70582654045644
2020-11-27,42.17999138565374,46.29649556948171,39.29740063112689,53.190819148698395,35.7680513505219,54.18614122300757,72.48921132730727,63.05586773926903,60.27829436819537
2020-11-26,42.83011520443074,42.19178427667959,39.36355247946368,56.11461537918139,35.24176963032487,54.68422878517483,71.72589864830331,63.03621690411343,60.25366486955852
2020-11-25,45.46648321831117,43.320704222682544,36.99452486576553,57.07406430372563,29.8320326417294,56.43299969232778,71.36522486993309,62.906404186403606,64.13808111671446
2020-11-24,48.88283068792556,44.159341462172385,39.8349504944741,59.86161979679802,32.35894983950796,54.888658870382336,73.33271796374311,64.08916117730786,55.79645611702825
2020-11-23,42.390661882528676,45.75009202058623,45.12618107779019,63.98889265574705,36.074575026577854,51.08176268725526,70.38265447882965,60.010950778394665,56.19649047510476
2020-11-20,46.04788761609551,44.6443678545844,47.8594899297131,56.75011828802058,35.68507956856095,54.87046227145601,70.19675623219594,60.4132728510215,55.82301663604235
2020-11-19,48.46393592679116,45.64836349327732,48.263169413952156,57.93553036651281,36.61902606451724,52.65545635655657,67.31695711217503,57.19163025319097,57.51791929743789
2020-11-18,45.83229714463981,46.30208270940226,47.197965797379,58.914611507194465,35.23545846217837,53.15988459330124,69.73830149310072,62.73197550448936,57.45278022661409
2020-11-17,45.6037563758984,49.780875834431264,45.05815576607412,58.8086406326045,36.82390083211633,50.94955954572542,67.34368278828399,63.430784529708866,57.012841742562564
2020-11-16,49.96532627347613,46.008983835209115,42.337126388248514,53.06626877768015,36.953102068024975,56.751804631822196,67.28319971289156,63.571987903158195,53.967818578694335
2020-11-13,51.23410065053241,48.60111589734833,44.21123637462612,57.8026937118599,38.31669005932656,52.793468592730264,64.38031859588415,59.74045121850954,54.762676663052375
2020-11-12,51.84138512941527,43.06304337619078,36.7107513681311,52.65449178089458,32.29028544397376,58.4572815749656,70.27737642003011,60.90020243206429,60.719036825717005
2020-11-11,52.083204120571644,32.91822928262958,35.59800552223679,59.802215546424115,30.17952858876373,63.2547506831515,74.1601144180729,65.48310025463816,57.72198428536358
2020-11-10,50.650862670375055,36.36875936366291,36.10117390647305,60.00147202761781,30.819769786668985,63.77462631735609,70.11222531947739,64.89721394194542,58.64161793721218
2020-11-09,40.25020551887746,38.652062231933265,35.4161428711007,46.07883573984144,34.86426652545758,61.811704300928334,66.60115653034093,64.00682092628594,64.14385863497995
2020-11-06,36.03349578174467,45.77954572646189,51.08986010918827,49.593778025178594,48.83885339591476,45.72960023977354,56.745598288825384,54.421653724845854,59.80707934264749
2020-11-05,38.951065836232765,44.04511852331803,49.588572472147504,47.728960253317226,42.55401187207763,54.08784878133549,57.71949626673284,57.59895776408689,59.703127274354244
2020-11-04,46.787984358678884,35.008238492813675,55.38674737295281,49.77476774343022,50.9011442897862,54.39796579043557,53.45535759742062,54.325340127829776,47.78306450276754
2020-11-03,51.556305855578124,35.14960330291758,55.066775471304226,48.271197166809614,48.2953283515212,61.39130377876687,56.632351116877935,52.89960687352628,43.60710496566235
2020-11-02,57.75338679574745,39.16883040698965,59.9444757849625,52.11042695353658,48.879687215239265,53.80342755182166,53.98065804226415,44.24297926515713,46.300258607651976
2020-10-30,54.70418447037809,44.828418801825485,57.866757991946116,54.92455381757007,50.00557192556338,45.538525091078775,55.05772426131027,43.2731323375245,48.698839008484875
2020-10-29,54.984669322564244,54.32624658330356,65.01224136515933,58.025326847209016,58.40211324082401,29.758270458228978,49.07014989927775,35.63948881613703,45.38999162532087
2020-10-28,51.86707084375436,48.85034691782076,61.793716629453606,51.332441785591534,54.20056892097657,37.525670425233976,50.98725536114625,38.98904954320433,50.48703538806064
2020-10-27,42.893227977005246,51.30695356113808,49.020905018315,52.501594137503496,45.42333265294327,42.01747685262142,54.94443379374039,42.670960780178454,62.75653967273619
2020-10-26,43.330267432146734,50.9855816180876,47.201802734736816,51.669057285888904,51.08495560013115,41.04773789286771,52.277645032368135,41.343054424822064,58.31953109370821
