Date,Price,Bid,Bid1,AI Predictions,Gain,ave1,ave3,ave5,ave7,ave15,ave30,ave90,sum1,sum3,sum5,sum7,sum15,sum30,sum90,sumsum,rsi1,rsi3,rsi5,rsi7,rsi15,rsi30,rsi90,Sma,Ema,Upperbound,Lowerbound
2021-01-07 07:00:00,9.2912,Neutral,Neutral,Neutral,0.0,0.0,3.0,2.2,-11.857142857142858,-4.6,-5.4,0.05555555555555555,0.0,9.0,11.0,-83.0,-69.0,-162.0,5.0,-294.0,46.709292120610854,42.45316378320344,34.63114525511156,27.40802635626241,14.769819555537566,11.675964189379314,91.64132085529641,9.292509999999996,9.299527592068689,9.341683896156134,9.24390110384386
2021-01-07 06:00:00,9.2912,Neutral,Neutral,Neutral,6.0,6.0,15.666666666666666,2.6,-9.0,-8.2,-3.2,0.05555555555555555,6.0,47.0,13.0,-63.0,-123.0,-96.0,5.0,-216.0,46.709292120610854,42.02191954220621,34.05335316765017,29.277351266179352,15.279814926605312,12.156442795905775,91.6162502169739,9.292574999999996,9.299954648072212,9.34170465951103,9.243627340488967
2021-01-07 05:00:00,9.2906,Neutral,Neutral,Neutral,3.0,3.0,1.6666666666666667,-17.8,10.714285714287794,-4.066666666666666,-4.0,-0.011111111111111112,3.0,5.0,-89.0,75.00000000001455,-61.0,-120.0,-1.0,-186.99999999998545,46.347849436006314,39.83560796865204,33.40741256063461,30.75581989121777,16.2060914735781,12.438090721100352,91.59283530071069,9.293024999999997,9.30040360438361,9.34172367401843,9.24335532598157
2021-01-07 04:00:00,9.2903,Neutral,Neutral,Neutral,38.0,38.0,1.3333333333333333,-14.4,10.857142857142858,5.666666666666667,-5.9,-0.044444444444444446,38.0,4.0,-72.0,76.0,85.0,-177.0,-4.0,-46.0,46.17836486874565,39.61065277761386,35.62574045270243,26.661833367027853,16.67150325826185,12.78182125699395,91.64036733859032,9.293479999999995,9.300906353326358,9.341743584870452,9.24308841512955
2021-01-07 03:00:00,9.2865,Neutral,Neutral,Neutral,-36.0,-36.0,-43.333333333333336,6.80000000000291,0.2857142857142857,-7.133333333333334,-8.5,-0.4666666666666667,-36.0,-130.0,34.00000000001455,2.0,-107.0,-255.0,-42.0,-491.99999999998545,44.1014374354163,39.442451194769475,37.49610772271807,22.341473502299834,13.455603899564707,13.2846521103219,91.81734766126442,9.294159999999994,9.301450268881556,9.341763115851423,9.24282488414858
2021-01-07 02:00:00,9.2901,Neutral,Neutral,Neutral,2.0,2.0,-24.666666666666668,14.8,-21.142857142857142,-1.6,-8.633333333333333,-0.06666666666666667,2.0,-74.0,74.0,-148.0,-24.0,-259.0,-6.0,-429.0,45.651147133669184,43.0620744364956,36.02329821633344,22.229520338424976,14.091285566710255,14.022625575386883,93.57941748747938,9.295469999999996,9.302216949337021,9.341794214314778,9.242587785685227
2021-01-07 01:00:00,9.2899,Neutral,Neutral,Neutral,-96.0,-96.0,22.666666666671517,7.2,7.285714285714286,-6.866666666666666,-12.4,-0.08888888888888889,-96.0,68.00000000001455,36.0,51.0,-103.0,-372.0,-8.0,-415.99999999998545,45.55244676255369,45.25736717515654,32.82425484744245,24.673671365267282,14.231316619599866,14.79791901112904,93.81825525329374,9.296724999999997,9.302838331354303,9.341811591547259,9.242328408452746
2021-01-07 00:00:00,9.2995,Neutral,Neutral,Neutral,20.0,20.0,56.0,-10.8,-6.857142857142857,-0.13333333333333333,-5.1,0.9777777777777777,20.0,168.0,-54.0,-48.0,-2.0,-153.0,88.0,-69.0,49.564389431796506,42.76776047829986,31.271798644739377,21.926895829313438,14.818141860707598,15.97596534253509,94.11565361955536,9.297989999999997,9.303501835526319,9.341796001101072,9.242293998898935
2021-01-06 23:00:00,9.2975,Neutral,Neutral,Neutral,144.00000000001455,144.00000000001455,37.333333333333336,25.4,-0.8571428571428571,-4.266666666666667,-9.5,0.7555555555555555,144.00000000001455,112.0,127.0,-6.0,-64.0,-285.0,68.0,28.000000000014552,48.69017571656726,36.10100072263197,32.311900677554036,22.64867706498606,14.829167113395542,16.476923743922228,93.91875075616885,9.298504999999997,9.303707057861004,9.34175356204283,9.242000437957179
2021-01-06 22:00:00,9.2831,Neutral,Neutral,Neutral,3.999999999985448,3.999999999985448,-72.66666666667152,-42.40000000000291,-29.14285714285922,-19.733333333334304,-8.200000000000484,-0.8444444444446061,3.999999999985448,-218.00000000001455,-212.00000000001455,-204.00000000001455,-296.00000000001455,-246.00000000001455,-76.00000000001455,-1172.0000000000873,41.96474605120824,31.135124516385233,27.010261464714603,22.735544926746343,15.164430560015262,17.421849204139107,93.7691468704009,9.299254999999997,9.304025368520543,9.341723994283297,9.241714005716714
2021-01-06 21:00:00,9.2827,Neutral,Neutral,Neutral,-36.0,-36.0,-7.0,-30.8,-20.0,-21.666666666667638,-10.9,-0.8888888888888888,-36.0,-21.0,-154.0,-140.0,-325.00000000001455,-327.0,-80.0,-1003.0000000000146,41.76786904043551,36.22304854069043,30.742647662902826,25.86790584946958,16.795154733223683,18.261225908667058,96.22590307834444,9.299964999999997,9.30509846434211,9.341756606450696,9.241509393549313
2021-01-06 20:00:00,9.2863,Neutral,Neutral,Neutral,-186.0,-186.0,-60.0,-34.4,6.428571428571429,-19.266666666667636,-8.233333333333333,0.5666666666666667,-186.0,-180.0,-172.0,45.0,-289.00000000001455,-247.0,51.0,-1029.0000000000146,42.9865601336488,36.76038734843648,33.902683744731604,28.357619404587197,18.86328930436541,19.41586813934765,98.75492487098987,9.301199999999998,9.306247103539143,9.341788962831723,9.241309037168287
2021-01-06 19:00:00,9.3049,Neutral,Neutral,Neutral,201.0,201.0,22.666666666666668,16.4,11.0,-3.2666666666656967,-7.000000000000485,1.9777777777777779,201.0,68.0,82.0,77.0,-48.99999999998545,-210.00000000001455,178.0,169.0,49.98341758646889,41.68165121738169,37.94810664813317,26.238689797248725,20.998347417058767,20.316898525349714,98.73524775062216,9.301924999999997,9.307270031925766,9.341933596680093,9.240811403319917
