Date,Price,Bid,Bid1,AI Predictions,Gain,ave1,ave3,ave5,ave7,ave15,ave30,ave90,sum1,sum3,sum5,sum7,sum15,sum30,sum90,sumsum,rsi1,rsi3,rsi5,rsi7,rsi15,rsi30,rsi90,Sma,Ema,Upperbound,Lowerbound
2021-01-07 06:30:00,8.1643,Neutral,Neutral,Neutral,3.000000000014552,3.000000000014552,-7.666666666666667,-8.59999999999709,-8.571428571424414,3.4000000000009702,-1.899999999999515,-0.6111111111109494,3.000000000014552,-23.0,-42.99999999998545,-59.999999999970896,51.00000000001455,-56.99999999998545,-54.99999999998545,-128.9999999999127,48.17133149621832,47.65701708513046,50.534108313566264,52.159864204722155,52.2421245028277,17.811825836660944,2.4594407607986994,8.163830000000003,8.166419118637375,8.227453378697904,8.137568621302139
2021-01-07 06:15:00,8.164,Neutral,Neutral,Neutral,-26.000000000014552,-26.000000000014552,-14.0,-2.2,-4.857142857142857,3.2,-0.3,-0.24444444444444444,-26.000000000014552,-42.0,-11.0,-34.0,48.0,-9.0,-22.0,-74.00000000001455,47.78359841880858,49.6745957759713,53.972303201954404,56.187322914833196,50.49300890538604,18.29482668059819,2.52432123568353,8.163710000000004,8.16652779138801,8.228303977029341,8.1374120229707
2021-01-07 06:00:00,8.1666,Neutral,Neutral,Neutral,0.0,0.0,-6.666666666661816,-7.399999999994179,1.0000000000020788,6.533333333334303,-0.5333333333328483,-0.5999999999998383,0.0,-19.999999999985448,-36.999999999970896,7.000000000014552,98.00000000001455,-15.999999999985448,-53.99999999998545,32.00000000008731,50.84468618295371,53.51632432106674,54.85891321009684,58.5668433843497,48.855986211831436,18.36785323680745,2.549300171769474,8.163395000000005,8.1666574217156,8.229220717286443,8.1372222827136
2021-01-07 05:45:00,8.1666,Neutral,Neutral,Neutral,-15.999999999985448,-15.999999999985448,5.00000000000485,-1.5999999999970895,7.428571428573507,5.6,-5.466666666666182,-1.1,-15.999999999985448,15.000000000014552,-7.999999999985448,52.00000000001455,84.0,-163.99999999998545,-99.0,-36.99999999992724,50.84468618295371,55.41122344006187,57.82584830713786,58.22865082591699,45.43541043556523,18.489689036487604,2.6081227060765,8.163265000000004,8.166660366418965,8.230071952725444,8.137052047274599
2021-01-07 05:30:00,8.1682,Neutral,Neutral,Neutral,-4.0,-4.0,-6.99999999999515,4.6,3.5714285714285716,7.4,-2.433333333333333,-1.1777777777779395,-4.0,-20.999999999985448,23.0,25.0,111.0,-73.0,-106.00000000001455,61.00000000001455,52.63380406681951,54.28390789449398,58.46063520726352,55.7364508985047,42.36751703731306,19.735658262808357,2.7147604686661566,8.162625000000004,8.166663462132759,8.230894416433124,8.136905583566918
2021-01-07 05:15:00,8.1686,Neutral,Neutral,Neutral,35.0,35.0,4.0,14.4,3.4285714285714284,4.466666666667637,-4.566666666666666,-1.1444444444444444,35.0,12.0,72.0,24.0,67.00000000001455,-137.0,-103.0,73.00000000001455,53.06729061590544,56.12870370772632,57.20652214236384,54.52521993278844,38.09679277805823,20.301105016842698,2.829793823553345,8.161850000000005,8.166584665319053,8.231672011009254,8.136774988990789
2021-01-07 05:00:00,8.1651,Neutral,Neutral,Neutral,-51.99999999998545,-51.99999999998545,-2.6666666666666665,-1.2,3.2857142857142856,4.933333333333334,-4.066666666666666,-2.7222222222222223,-51.99999999998545,-8.0,-6.0,23.0,74.0,-122.0,-245.0,-90.99999999998545,49.70148193700024,55.323069695493544,53.0896696188744,53.388213208906016,35.41430546804999,21.367987910864713,2.942286407053288,8.161575000000004,8.166481314822596,8.23255518660122,8.136579813398823
2021-01-07 04:45:00,8.1703,Neutral,Neutral,Neutral,28.999999999985448,28.999999999985448,29.666666666661815,8.19999999999709,10.42857142856935,4.19999999999903,-0.4000000000004851,-1.7777777777777777,28.999999999985448,88.99999999998545,40.99999999998545,72.99999999998545,62.99999999998545,-12.000000000014552,-160.0,282.9999999999127,55.158799425599064,55.9592100679896,53.48784730302324,52.3275142710077,32.4104696757158,22.338744659065014,3.2254973015802904,8.161515000000005,8.166552151480165,8.233507137304347,8.136384862695696
2021-01-07 04:30:00,8.1674,Neutral,Neutral,Neutral,15.0,15.0,5.666666666666667,9.2,11.714285714285714,9.066666666666666,-2.433333333333333,-2.1555555555555554,15.0,17.0,46.0,82.0,136.0,-73.0,-194.0,223.0,52.45532849478774,50.02264405394169,51.1637341649888,48.90043689105752,29.830513688273513,22.431822883081537,3.4254424647004527,8.161400000000006,8.166359954120173,8.234502629625855,8.136112370374189
2021-01-07 04:15:00,8.1659,Neutral,Neutral,Neutral,45.0,45.0,-1.0,5.8,9.571428571428571,8.8,-3.933333333333333,-2.077777777777778,45.0,-3.0,29.0,67.0,132.0,-118.0,-187.0,152.0,51.03752375474475,48.798486746210486,48.48184765249503,44.75824834859423,24.016648025969346,22.97252107007718,3.682451454028154,8.161355000000004,8.166306618434028,8.235628071570893,8.13579192842915
