Date,Price,Bid,Bid1,AI Predictions,Gain,ave1,ave3,ave5,ave7,ave15,ave30,ave90,sum1,sum3,sum5,sum7,sum15,sum30,sum90,sumsum,rsi1,rsi3,rsi5,rsi7,rsi15,rsi30,rsi90,Sma,Ema,Upperbound,Lowerbound
2021-01-07 07:35:00,1.5808,Neutral,Neutral,Neutral,-5.0,-5.0,-2.0,-0.4,-0.5714285714285714,-0.13333333333333333,-0.06666666666666667,0.2,-5.0,-6.0,-2.0,-4.0,-2.0,-2.0,18.0,-21.0,45.76192684830852,53.03686573086061,54.55137009556467,55.57968847920721,36.295176605394026,51.15141419114975,96.64483353120059,1.5810050000000089,1.5810010020057024,1.583624878578991,1.5773411214210056
2021-01-07 07:30:00,1.5813,Neutral,Neutral,Neutral,0.0,0.0,2.0,0.2,0.5714285714285714,-0.13333333333321207,0.06666666666666667,0.2222222222222222,0.0,6.0,1.0,4.0,-1.999999999998181,2.0,20.0,11.000000000001819,54.97190454301276,60.381663903583714,57.08461342421248,59.94373086478972,38.03886666033801,52.63406100049891,96.30779238293414,1.5810100000000087,1.5810113098008665,1.5836459992196432,1.577337000780353
2021-01-07 07:25:00,1.5813,Neutral,Neutral,Neutral,-1.0,-1.0,1.0,0.2,0.5714285714285714,0.06666666666666667,0.13333333333333333,0.26666666666666666,-1.0,3.0,1.0,4.0,1.0,4.0,24.0,12.0,54.97190454301276,54.53521013122405,56.1389522297811,56.79354011199059,39.81502930937286,51.323941896345566,95.88087193702142,1.5810100000000085,1.58099650517527,1.5836627280078701,1.5773322719921261
2021-01-07 07:20:00,1.5814,Neutral,Neutral,Neutral,7.0,7.0,0.6666666666666666,1.0,1.1428571428571428,0.13333333333333333,0.2,0.3111111111111111,7.0,2.0,5.0,8.0,2.0,6.0,28.0,30.0,56.948402881375,51.1910995234119,55.22274153791535,53.38974718817809,38.481362970402266,48.688172423410705,95.27166370919913,1.5810150000000085,1.5809809413381044,1.583663769175486,1.57733223082451
2021-01-07 07:15:00,1.5807,Neutral,Neutral,Neutral,-3.0,-3.0,-1.6666666666666667,-0.4,0.14285714285714285,-0.2,-0.03333333333333333,0.17777777777777778,-3.0,-5.0,-2.0,1.0,-3.0,-1.0,16.0,-13.0,43.818466736244595,48.86264497926225,50.41364052990528,45.401737527466125,35.84101013364395,44.50242930733894,94.36953912749752,1.5810000000000086,1.5809594511503149,1.5836584692488689,1.5773315307511275
2021-01-07 07:10:00,1.581,Neutral,Neutral,Neutral,-2.0,-2.0,0.3333333333333333,0.8,0.42857142857142855,0.06666666666666667,-0.03333333333333333,0.15555555555557576,-2.0,1.0,4.0,3.0,1.0,-1.0,14.000000000001819,6.0,49.871361171739224,54.947842974500595,52.50828108779748,44.29361592424897,38.119845601769086,45.07144021334748,93.73532814994573,1.5810250000000086,1.5809727563375107,1.5836606444420807,1.5773323555579162
2021-01-07 07:05:00,1.5812,Neutral,Neutral,Neutral,0.0,0.0,1.0,1.2,0.7142857142857143,-0.06666666666666667,0.03333333333333333,0.16666666666664645,0.0,3.0,6.0,5.0,-1.0,1.0,14.999999999998181,14.0,54.5347697140464,53.881195034189545,48.537285044382905,40.95531093972977,36.877591753778354,45.612992954008995,93.10423153483468,1.5810400000000084,1.5809713592266137,1.5836598561803195,1.5773321438196772
2021-01-07 07:00:00,1.5812,Buy,Neutral,Neutral,3.0,3.0,2.0,1.0,0.42857142857142855,-0.13333333333333333,-0.03333333333333333,0.14444444444444443,3.0,6.0,5.0,3.0,-2.0,-1.0,13.0,14.0,54.5347697140464,50.624688693549935,41.753749322660006,34.91949446976848,37.57809316981177,44.99934041333028,92.33611907085177,1.5810400000000082,1.5809596340587477,1.5836543005429142,1.5773296994570822
2021-01-07 06:55:00,1.5809,Buy,Neutral,Buy,0.0,0.0,1.0,0.4,-0.14285714285714285,-0.13333333333333333,-0.19999999999993937,0.12222222222220201,0.0,3.0,2.0,-1.0,-2.0,-5.999999999998181,10.999999999998181,-3.999999999998181,48.27965059601487,43.172620413167905,35.13785092662698,30.989068291393934,38.9522107268588,45.475796642282766,91.58146852373602,1.5810250000000083,1.580947307600222,1.5836479622604764,1.5773260377395195
2021-01-07 06:50:00,1.5809,Buy,Neutral,Buy,3.0,3.0,0.6666666666666666,0.0,-0.8571428571425973,-0.2,-0.2666666666667273,0.1111111111111111,3.0,2.0,0.0,-5.999999999998181,-3.0,-8.000000000001819,10.0,-12.0,48.27965059601487,38.89047715606674,32.28086870277538,31.579386911471815,40.32132357515161,48.326616797313626,90.87552549458756,1.5810300000000082,1.5809497336310026,1.5836454178847306,1.5773245821152653
