Date,Price,Bid,Bid1,AI Predictions,Gain,ave1,ave3,ave5,ave7,ave15,ave30,ave90,sum1,sum3,sum5,sum7,sum15,sum30,sum90,sumsum,rsi1,rsi3,rsi5,rsi7,rsi15,rsi30,rsi90,Sma,Ema,Upperbound,Lowerbound
2021-01-07 07:30:00,81.361,Buy,Neutral,Buy,-50.0,-50.0,-30.0,0.0,-12.857142857142858,-6.0,-10.0,8.11111111111111,-50.0,-90.0,0.0,-90.0,-90.0,-300.0,730.0,-620.0,48.30672566089723,44.14215218342556,43.597508137992996,41.85390096360998,39.41425055604663,41.30252593229593,94.91776580883031,81.36310000000002,81.36331225026707,81.49655967852897,81.15692032147095
2021-01-07 07:25:00,81.366,Buy,Neutral,Buy,160.0,160.0,20.0,4.0,4.285714285714286,-2.6666666666666665,-16.333333333337215,6.1111111111098175,160.0,60.0,20.0,30.0,-40.0,-490.0000000001164,549.9999999998836,-260.0000000001164,50.196098254287044,46.52248824123794,43.597508137992996,43.751293990581836,40.43045865669122,43.19808404287647,94.5660479594423,81.36285000000001,81.36343082720386,81.49840031317362,81.15236968682629
2021-01-07 07:20:00,81.35,Buy,Neutral,Neutral,-200.0,-200.0,-36.666666666666664,-40.0,-14.285714285714286,-12.0,-24.0,1.333333333334627,-200.0,-110.0,-200.0,-100.0,-180.0,-720.0,120.00000000011642,-1510.0,43.646815032336896,44.675666317806,43.03024450617727,42.95078709610152,40.86528587313659,46.429914073015325,94.28956787385194,81.36255000000001,81.36329907475277,81.49960412157904,81.14864587842087
2021-01-07 07:15:00,81.37,Buy,Neutral,Neutral,100.0,100.0,20.0,14.0,12.857142857142858,13.333333333333334,-12.000000000003881,7.555555555554262,100.0,60.0,70.0,90.0,200.0,-360.0000000001164,679.9999999998836,159.99999999988358,51.508905898516595,47.466253091198205,47.46281283323616,44.929954746314195,42.78820004035573,51.708230692370826,94.23009061842556,81.36335000000001,81.36398107858625,81.50090003616532,81.14497996383457
2021-01-07 07:10:00,81.36,Buy,Neutral,Neutral,-10.0,-10.0,-33.333333333333336,0.0,-2.857142857142857,0.0,-14.333333333333334,3.7777777777790713,-10.0,-100.0,0.0,-20.0,0.0,-430.0,340.0000000001164,-560.0,47.08340189183888,45.74993150097084,45.643027129089056,42.72428861309455,39.868910030022775,54.58955702988864,93.89553156914238,81.36385000000001,81.36367241594965,81.50178518363938,81.14161481636049
2021-01-07 07:05:00,81.361,Buy,Neutral,Buy,-30.0,-30.0,-6.666666666666667,0.0,0.0,3.3333333333333335,-17.333333333333332,9.0,-30.0,-20.0,0.0,0.0,50.0,-520.0,810.0,-520.0,47.48582233502772,48.18632930101303,45.64302712908906,43.080334696764545,39.868910030022775,58.185641367942075,93.72664745338388,81.36540000000002,81.36386074497271,81.50239421024685,81.13882578975301
2021-01-07 07:00:00,81.364,Neutral,Neutral,Neutral,-60.0,-60.0,13.333333333333334,4.0,17.142857142857142,2.6666666666666665,-19.333333333333332,9.333333333333334,-60.0,40.0,20.0,120.0,40.0,-580.0,840.0,-420.0,48.644007830983824,48.66765996255907,45.64302712908907,43.080334696764545,39.200158608878105,62.833602218446735,93.31767910467991,81.36615000000002,81.36400744984311,81.50292328832461,81.13612671167525
2021-01-07 06:55:00,81.37,Neutral,Neutral,Neutral,70.0,70.0,30.0,18.0,-18.571428571428573,2.6666666666666665,-22.00000000000388,12.11111111111111,70.0,90.0,90.0,-130.0,40.0,-660.0000000001164,1090.0,-500.0000000001164,50.95192416266201,47.6973996274896,45.208875382863695,40.51576110608708,38.69366226030032,68.50099740753262,92.87008545973242,81.36645000000001,81.36400783188635,81.50366762319739,81.13299237680248
2021-01-07 06:50:00,81.363,Neutral,Neutral,Buy,30.0,30.0,3.3333333333333335,22.0,-10.0,-11.333333333333334,-22.0,6.888888888888889,30.0,10.0,110.0,-70.0,-170.0,-660.0,620.0,-750.0,48.29431499632354,45.547011933372204,43.31711527102551,42.4392883584424,38.215729154285626,75.71735842240642,92.24412027589642,81.36655000000003,81.36370054121386,81.5040764467523,81.13028355324755
2021-01-07 06:45:00,81.36,Neutral,Neutral,Neutral,-10.0,-10.0,-3.3333333333333335,-46.0,-14.285714285714286,-20.666666666666668,-23.333333333337215,5.555555555555555,-10.0,-10.0,-230.0,-100.0,-310.0,-700.0000000001164,500.0,-1360.0000000001164,47.154818313818375,45.315040671414415,41.00540409606317,43.47120842884252,39.428780929301034,83.92729703112869,91.86698429077622,81.36715000000002,81.3637364664043,81.50533542914926,81.1262945708506
